Object ID,Medium,Image file,Width,Height,Product size,Aspect ratio,Split
50292,gold,50292.jpg,925,747,690975,1.2382864792503347,train
50293,gold,50293.jpg,925,616,569800,1.5016233766233766,train
50295,gold,50295.jpg,625,581,363125,1.0757314974182444,train
50296,gold,50296.jpg,812,666,540792,1.2192192192192193,train
50298,gold,50298.jpg,925,609,563325,1.5188834154351396,train
50299,gold,50299.jpg,808,624,504192,1.294871794871795,train
50301,gold,50301.jpg,925,705,652125,1.3120567375886525,train
50302,gold,50302.jpg,650,567,368550,1.1463844797178129,train
50303,gold,50303.jpg,700,514,359800,1.3618677042801557,train
50312,gold,50312.jpg,925,718,664150,1.2883008356545962,train
50380,gold,50380.jpg,925,769,711325,1.2028608582574774,train
50382,gold,50382.jpg,925,841,777925,1.0998810939357908,train
50383,gold,50383.jpg,683,566,386578,1.2067137809187278,train
50384,gold,50384.jpg,650,548,356200,1.186131386861314,train
50385,gold,50385.jpg,925,788,728900,1.173857868020305,train
50386,gold,50386.jpg,925,616,569800,1.5016233766233766,train
50388,gold,50388.jpg,675,521,351675,1.2955854126679462,train
50389,gold,50389.jpg,925,618,571650,1.4967637540453074,train
50391,gold,50391.jpg,925,764,706700,1.2107329842931938,train
50392,gold,50392.jpg,925,687,635475,1.346433770014556,train
50393,gold,50393.jpg,925,634,586450,1.4589905362776026,train
50394,gold,50394.jpg,925,622,575350,1.4871382636655948,train
50395,gold,50395.jpg,925,750,693750,1.2333333333333334,train
50396,gold,50396.jpg,925,669,618825,1.3826606875934229,train
50398,gold,50398.jpg,650,535,347750,1.2149532710280373,train
50399,gold,50399.jpg,925,744,688200,1.243279569892473,train
50401,gold,50401.jpg,700,509,356300,1.3752455795677798,train
50402,gold,50402.jpg,650,518,336700,1.2548262548262548,train
50404,gold,50404.jpg,700,521,364700,1.343570057581574,train
50405,gold,50405.jpg,675,543,366525,1.2430939226519335,train
50407,gold,50407.jpg,925,511,472675,1.8101761252446185,train
50408,gold,50408.jpg,925,616,569800,1.5016233766233766,train
50410,gold,50410.jpg,925,674,623450,1.3724035608308605,train
50411,gold,50411.jpg,925,683,631775,1.3543191800878478,train
50413,gold,50413.jpg,700,516,361200,1.3565891472868217,train
50415,gold,50415.jpg,571,553,315763,1.0325497287522605,train
50416,gold,50416.jpg,925,627,579975,1.4752791068580542,train
50417,gold,50417.jpg,925,793,733525,1.1664564943253468,train
50420,gold,50420.jpg,4000,2916,11664000,1.3717421124828533,train
50421,gold,50421.jpg,3001,4000,12004000,0.75025,train
50422,gold,50422.jpg,600,600,360000,1.0,train
50423,gold,50423.jpg,751,522,392022,1.4386973180076628,train
50424,gold,50424.jpg,900,598,538200,1.5050167224080269,train
50425,gold,50425.jpg,900,609,548100,1.477832512315271,train
50426,gold,50426.jpg,900,600,540000,1.5,train
50427,gold,50427.jpg,900,602,541800,1.495016611295681,train
50428,gold,50428.jpg,900,598,538200,1.5050167224080269,train
50430,gold,50430.jpg,900,582,523800,1.5463917525773196,train
50431,gold,50431.jpg,650,544,353600,1.1948529411764706,train
50432,gold,50432.jpg,4000,3282,13128000,1.218769043266301,train
50433,gold,50433.jpg,700,545,381500,1.2844036697247707,train
50436,gold,50436.jpg,900,607,546300,1.4827018121911038,train
50437,gold,50437.jpg,900,608,547200,1.4802631578947367,train
50440,gold,50440.jpg,716,611,437476,1.1718494271685762,train
50441,gold,50441.jpg,925,749,692825,1.2349799732977302,train
50442,gold,50442.jpg,900,524,471600,1.717557251908397,train
50443,gold,50443.jpg,900,611,549900,1.4729950900163666,train
50448,gold,50448.jpg,900,632,568800,1.4240506329113924,train
50800,gold,50800.jpg,2978,3722,11084116,0.800107469102633,train
50904,gold,50904.jpg,737,621,457677,1.1867954911433172,train
51279,gold,51279.jpg,680,566,384880,1.2014134275618376,train
52103,gold,52103.jpg,925,694,641950,1.3328530259365994,train
52203,gold,52203.jpg,925,758,701150,1.220316622691293,train
52204,gold,52204.jpg,925,815,753875,1.1349693251533743,train
53014,gold,53014.jpg,2911,3880,11294680,0.7502577319587629,train
53015,gold,53015.jpg,733,2000,1466000,0.3665,train
53016,gold,53016.jpg,925,616,569800,1.5016233766233766,train
53017,gold,53017.jpg,925,616,569800,1.5016233766233766,train
57532,gold,57532.jpg,782,900,703800,0.8688888888888889,train
59462,gold,59462.jpg,801,700,560700,1.1442857142857144,train
59466,gold,59466.jpg,803,700,562100,1.1471428571428572,train
59527,gold,59527.jpg,1114,767,854438,1.452411994784876,train
59541,gold,59541.jpg,870,609,529830,1.4285714285714286,train
60076,gold,60076.jpg,2000,1002,2004000,1.996007984031936,train
60078,gold,60078.jpg,2000,1459,2918000,1.3708019191226868,train
60809,gold,60809.jpg,672,925,621600,0.7264864864864865,train
60810,gold,60810.jpg,923,1043,962689,0.8849472674976031,train
60813,gold,60813.jpg,925,715,661375,1.2937062937062938,train
60826,gold,60826.jpg,1464,1176,1721664,1.2448979591836735,train
60827,gold,60827.jpg,781,535,417835,1.4598130841121495,train
60828,gold,60828.jpg,699,545,380955,1.2825688073394494,train
60836,gold,60836.jpg,1436,1864,2676704,0.7703862660944206,train
60854,gold,60854.jpg,925,701,648425,1.319543509272468,train
60856,gold,60856.jpg,925,616,569800,1.5016233766233766,train
60858,gold,60858.jpg,925,694,641950,1.3328530259365994,train
60860,gold,60860.jpg,616,925,569800,0.6659459459459459,train
60861,gold,60861.jpg,725,600,435000,1.2083333333333333,train
60862,gold,60862.jpg,725,600,435000,1.2083333333333333,train
60877,gold,60877.jpg,970,629,610130,1.5421303656597771,train
60878,gold,60878.jpg,794,606,481164,1.3102310231023102,train
61012,gold,61012.jpg,2488,2263,5630344,1.099425541316836,train
62465,gold,62465.jpg,850,700,595000,1.2142857142857142,train
64194,gold,64194.jpg,675,568,383400,1.1883802816901408,train
64196,gold,64196.jpg,700,569,398300,1.2302284710017577,train
64198,gold,64198.jpg,750,592,444000,1.266891891891892,train
64199,gold,64199.jpg,650,569,369850,1.1423550087873462,train
64200,gold,64200.jpg,650,600,390000,1.0833333333333333,train
64201,gold,64201.jpg,600,604,362400,0.9933774834437086,train
64202,gold,64202.jpg,650,658,427700,0.9878419452887538,train
64203,gold,64203.jpg,675,559,377325,1.2075134168157424,train
64204,gold,64204.jpg,675,587,396225,1.1499148211243608,train
64205,gold,64205.jpg,650,603,391950,1.077943615257048,train
64206,gold,64206.jpg,650,642,417300,1.0124610591900312,train
64207,gold,64207.jpg,650,612,397800,1.062091503267974,train
64208,gold,64208.jpg,650,625,406250,1.04,train
64209,gold,64209.jpg,675,608,410400,1.1101973684210529,train
64210,gold,64210.jpg,650,559,363350,1.162790697674419,train
64211,gold,64211.jpg,650,606,393900,1.0726072607260726,train
64213,gold,64213.jpg,650,562,365300,1.1565836298932384,train
64214,gold,64214.jpg,650,631,410150,1.0301109350237718,train
64215,gold,64215.jpg,650,631,410150,1.0301109350237718,train
64216,gold,64216.jpg,650,629,408850,1.0333863275039743,train
64217,gold,64217.jpg,650,726,471900,0.8953168044077136,train
64218,gold,64218.jpg,650,713,463450,0.91164095371669,train
64219,gold,64219.jpg,750,519,389250,1.4450867052023122,train
64220,gold,64220.jpg,675,595,401625,1.134453781512605,train
64221,gold,64221.jpg,750,546,409500,1.3736263736263736,train
64222,gold,64222.jpg,700,555,388500,1.2612612612612613,train
64223,gold,64223.jpg,650,650,422500,1.0,train
64224,gold,64224.jpg,650,616,400400,1.0551948051948052,train
64225,gold,64225.jpg,759,600,455400,1.265,train
64227,gold,64227.jpg,652,600,391200,1.086666666666667,train
64230,gold,64230.jpg,526,600,315600,0.8766666666666667,train
64231,gold,64231.jpg,664,600,398400,1.106666666666667,train
64234,gold,64234.jpg,750,562,421500,1.334519572953737,train
64235,gold,64235.jpg,786,660,518760,1.1909090909090907,train
64237,gold,64237.jpg,650,628,408200,1.0350318471337578,train
64238,gold,64238.jpg,750,548,411000,1.368613138686131,train
64239,gold,64239.jpg,700,558,390600,1.254480286738351,train
64240,gold,64240.jpg,750,575,431250,1.3043478260869563,train
64242,gold,64242.jpg,675,602,406350,1.1212624584717608,train
64243,gold,64243.jpg,650,615,399750,1.0569105691056908,train
64244,gold,64244.jpg,650,590,383500,1.1016949152542372,train
64245,gold,64245.jpg,800,611,488800,1.3093289689034369,train
64246,gold,64246.jpg,650,614,399100,1.0586319218241045,train
64247,gold,64247.jpg,750,590,442500,1.2711864406779658,train
64248,gold,64248.jpg,650,643,417950,1.010886469673406,train
64249,gold,64249.jpg,750,550,412500,1.3636363636363635,train
64250,gold,64250.jpg,650,630,409500,1.031746031746032,train
64251,gold,64251.jpg,650,579,376350,1.1226252158894643,train
64252,gold,64252.jpg,700,639,447300,1.0954616588419406,train
64254,gold,64254.jpg,750,574,430500,1.3066202090592334,train
64255,gold,64255.jpg,925,691,639175,1.3386396526772792,train
64256,gold,64256.jpg,925,691,639175,1.3386396526772792,train
64257,gold,64257.jpg,925,616,569800,1.5016233766233766,train
64258,gold,64258.jpg,925,751,694675,1.2316910785619175,train
64259,gold,64259.jpg,925,765,707625,1.2091503267973855,train
64260,gold,64260.jpg,925,756,699300,1.2235449735449735,train
64261,gold,64261.jpg,925,676,625300,1.368343195266272,train
64262,gold,64262.jpg,925,734,678950,1.2602179836512262,train
64264,gold,64264.jpg,925,654,604950,1.4143730886850152,train
64265,gold,64265.jpg,925,616,569800,1.5016233766233766,train
64266,gold,64266.jpg,925,665,615125,1.3909774436090223,train
64267,gold,64267.jpg,925,583,539275,1.5866209262435678,train
64269,gold,64269.jpg,925,616,569800,1.5016233766233766,train
64270,gold,64270.jpg,631,600,378600,1.0516666666666667,train
64271,gold,64271.jpg,622,600,373200,1.0366666666666666,train
64272,gold,64272.jpg,665,524,348460,1.2690839694656488,train
64273,gold,64273.jpg,578,504,291312,1.1468253968253967,train
64275,gold,64275.jpg,767,600,460200,1.278333333333333,train
64277,gold,64277.jpg,800,515,412000,1.5533980582524272,train
64284,gold,64284.jpg,2000,1600,3200000,1.25,train
64285,gold,64285.jpg,624,600,374400,1.04,train
64286,gold,64286.jpg,696,600,417600,1.16,train
64288,gold,64288.jpg,650,600,390000,1.0833333333333333,train
64290,gold,64290.jpg,644,600,386400,1.0733333333333333,train
64292,gold,64292.jpg,519,600,311400,0.865,train
64294,gold,64294.jpg,557,600,334200,0.9283333333333332,train
64295,gold,64295.jpg,716,600,429600,1.1933333333333334,train
64296,gold,64296.jpg,800,531,424800,1.5065913370998116,train
64301,gold,64301.jpg,800,574,459200,1.3937282229965158,train
64325,gold,64325.jpg,690,600,414000,1.15,train
64326,gold,64326.jpg,600,600,360000,1.0,train
64327,gold,64327.jpg,694,600,416400,1.1566666666666667,train
64328,gold,64328.jpg,682,600,409200,1.1366666666666667,train
64329,gold,64329.jpg,611,600,366600,1.018333333333333,train
64330,gold,64330.jpg,615,600,369000,1.025,train
64333,gold,64333.jpg,800,510,408000,1.568627450980392,train
64335,gold,64335.jpg,800,592,473600,1.351351351351351,train
64336,gold,64336.jpg,800,586,468800,1.3651877133105803,train
64337,gold,64337.jpg,755,600,453000,1.2583333333333333,train
64339,gold,64339.jpg,693,600,415800,1.155,train
64340,gold,64340.jpg,683,600,409800,1.1383333333333334,train
64342,gold,64342.jpg,635,600,381000,1.0583333333333331,train
64345,gold,64345.jpg,532,600,319200,0.8866666666666667,train
64347,gold,64347.jpg,539,600,323400,0.8983333333333333,train
64348,gold,64348.jpg,658,600,394800,1.096666666666667,train
64349,gold,64349.jpg,751,600,450600,1.2516666666666667,train
64352,gold,64352.jpg,800,555,444000,1.4414414414414414,train
64353,gold,64353.jpg,660,600,396000,1.1,train
64354,gold,64354.jpg,726,600,435600,1.21,train
64355,gold,64355.jpg,799,600,479400,1.3316666666666668,train
64356,gold,64356.jpg,800,567,453600,1.4109347442680775,train
64357,gold,64357.jpg,672,600,403200,1.12,train
64358,gold,64358.jpg,786,600,471600,1.31,train
64359,gold,64359.jpg,734,600,440400,1.2233333333333334,train
64394,gold,64394.jpg,750,582,436500,1.2886597938144329,train
64395,gold,64395.jpg,700,530,371000,1.320754716981132,train
64396,gold,64396.jpg,650,572,371800,1.1363636363636365,train
64398,gold,64398.jpg,675,591,398925,1.1421319796954317,train
64399,gold,64399.jpg,650,555,360750,1.1711711711711712,train
64400,gold,64400.jpg,650,641,416650,1.0140405616224648,train
64401,gold,64401.jpg,750,553,414750,1.3562386980108498,train
64402,gold,64402.jpg,750,508,381000,1.4763779527559056,train
64403,gold,64403.jpg,650,681,442650,0.9544787077826724,train
64404,gold,64404.jpg,650,559,363350,1.162790697674419,train
64405,gold,64405.jpg,650,615,399750,1.0569105691056908,train
64406,gold,64406.jpg,768,600,460800,1.28,train
64408,gold,64408.jpg,558,600,334800,0.93,train
64409,gold,64409.jpg,750,557,417750,1.346499102333932,train
64410,gold,64410.jpg,700,718,502600,0.9749303621169916,train
64411,gold,64411.jpg,650,616,400400,1.0551948051948052,train
64412,gold,64412.jpg,531,545,289395,0.9743119266055046,train
64413,gold,64413.jpg,704,626,440704,1.1246006389776355,train
64414,gold,64414.jpg,925,667,616975,1.3868065967016492,train
64415,gold,64415.jpg,924,612,565488,1.5098039215686274,train
64416,gold,64416.jpg,925,648,599400,1.4274691358024691,train
64417,gold,64417.jpg,647,600,388200,1.0783333333333334,train
64426,gold,64426.jpg,615,600,369000,1.025,train
64427,gold,64427.jpg,663,600,397800,1.105,train
64428,gold,64428.jpg,726,600,435600,1.21,train
64429,gold,64429.jpg,662,600,397200,1.1033333333333333,train
64430,gold,64430.jpg,650,600,390000,1.0833333333333333,train
64431,gold,64431.jpg,631,600,378600,1.0516666666666667,train
64432,gold,64432.jpg,567,600,340200,0.945,train
64433,gold,64433.jpg,657,600,394200,1.095,train
64434,gold,64434.jpg,681,600,408600,1.135,train
64435,gold,64435.jpg,685,600,411000,1.1416666666666666,train
64437,gold,64437.jpg,594,600,356400,0.99,train
64438,gold,64438.jpg,734,600,440400,1.2233333333333334,train
64439,gold,64439.jpg,658,600,394800,1.096666666666667,train
64440,gold,64440.jpg,635,600,381000,1.0583333333333331,train
64442,gold,64442.jpg,711,600,426600,1.185,train
64443,gold,64443.jpg,562,600,337200,0.9366666666666666,train
65098,gold,65098.jpg,4000,3000,12000000,1.3333333333333333,train
65103,gold,65103.jpg,800,502,401600,1.593625498007968,train
65105,gold,65105.jpg,800,538,430400,1.4869888475836432,train
65106,gold,65106.jpg,646,600,387600,1.0766666666666669,train
65109,gold,65109.jpg,795,600,477000,1.325,train
65160,gold,65160.jpg,4000,3000,12000000,1.3333333333333333,train
65161,gold,65161.jpg,4000,3000,12000000,1.3333333333333333,train
65162,gold,65162.jpg,4000,3000,12000000,1.3333333333333333,train
65163,gold,65163.jpg,3000,4000,12000000,0.75,train
65164,gold,65164.jpg,4000,3000,12000000,1.3333333333333333,train
65165,gold,65165.jpg,4000,3000,12000000,1.3333333333333333,train
65166,gold,65166.jpg,4000,3000,12000000,1.3333333333333333,train
65167,gold,65167.jpg,4000,3000,12000000,1.3333333333333333,train
65168,gold,65168.jpg,4000,3000,12000000,1.3333333333333333,train
65169,gold,65169.jpg,4000,3000,12000000,1.3333333333333333,train
65170,gold,65170.jpg,4000,3000,12000000,1.3333333333333333,train
65171,gold,65171.jpg,900,603,542700,1.492537313432836,train
65173,gold,65173.jpg,864,750,648000,1.1520000000000001,train
65174,gold,65174.jpg,763,828,631764,0.9214975845410628,train
65175,gold,65175.jpg,678,761,515958,0.8909329829172142,train
65176,gold,65176.jpg,851,864,735264,0.9849537037037036,train
65177,gold,65177.jpg,900,862,775800,1.0440835266821349,train
65178,gold,65178.jpg,707,750,530250,0.9426666666666668,train
65179,gold,65179.jpg,740,709,524660,1.0437235543018335,train
65180,gold,65180.jpg,786,782,614652,1.0051150895140666,train
65181,gold,65181.jpg,753,737,554961,1.021709633649932,train
65182,gold,65182.jpg,856,832,712192,1.0288461538461535,train
65183,gold,65183.jpg,745,747,556515,0.997322623828648,train
65184,gold,65184.jpg,4000,3000,12000000,1.3333333333333333,train
65185,gold,65185.jpg,4000,3000,12000000,1.3333333333333333,train
65186,gold,65186.jpg,4000,3000,12000000,1.3333333333333333,train
65187,gold,65187.jpg,4000,3000,12000000,1.3333333333333333,train
65188,gold,65188.jpg,4000,3000,12000000,1.3333333333333333,train
65189,gold,65189.jpg,4000,3000,12000000,1.3333333333333333,train
65190,gold,65190.jpg,4000,3000,12000000,1.3333333333333333,train
65191,gold,65191.jpg,4000,3000,12000000,1.3333333333333333,train
65192,gold,65192.jpg,4000,3000,12000000,1.3333333333333333,train
65193,gold,65193.jpg,4000,3000,12000000,1.3333333333333333,train
65194,gold,65194.jpg,4000,3000,12000000,1.3333333333333333,train
65195,gold,65195.jpg,4000,3000,12000000,1.3333333333333333,train
65196,gold,65196.jpg,4000,3000,12000000,1.3333333333333333,train
65197,gold,65197.jpg,4000,3000,12000000,1.3333333333333333,train
65198,gold,65198.jpg,4000,3000,12000000,1.3333333333333333,train
65199,gold,65199.jpg,4000,3000,12000000,1.3333333333333333,train
65200,gold,65200.jpg,4000,3000,12000000,1.3333333333333333,train
65201,gold,65201.jpg,4000,3000,12000000,1.3333333333333333,train
65202,gold,65202.jpg,4000,3000,12000000,1.3333333333333333,train
65203,gold,65203.jpg,4000,3000,12000000,1.3333333333333333,train
65204,gold,65204.jpg,4000,3000,12000000,1.3333333333333333,train
65205,gold,65205.jpg,4000,3000,12000000,1.3333333333333333,train
65206,gold,65206.jpg,4000,3000,12000000,1.3333333333333333,train
65207,gold,65207.jpg,4000,3000,12000000,1.3333333333333333,train
65208,gold,65208.jpg,4000,3000,12000000,1.3333333333333333,train
65209,gold,65209.jpg,4000,3000,12000000,1.3333333333333333,train
65210,gold,65210.jpg,4000,3000,12000000,1.3333333333333333,train
65211,gold,65211.jpg,4000,3000,12000000,1.3333333333333333,train
65212,gold,65212.jpg,4000,3000,12000000,1.3333333333333333,train
65213,gold,65213.jpg,4000,3000,12000000,1.3333333333333333,train
65214,gold,65214.jpg,4000,3000,12000000,1.3333333333333333,train
65215,gold,65215.jpg,4000,3000,12000000,1.3333333333333333,train
65216,gold,65216.jpg,4000,3000,12000000,1.3333333333333333,train
65217,gold,65217.jpg,4000,3000,12000000,1.3333333333333333,train
65218,gold,65218.jpg,4000,3000,12000000,1.3333333333333333,train
65219,gold,65219.jpg,4000,3000,12000000,1.3333333333333333,train
65220,gold,65220.jpg,4000,3000,12000000,1.3333333333333333,train
65221,gold,65221.jpg,4000,3000,12000000,1.3333333333333333,train
65222,gold,65222.jpg,4000,3000,12000000,1.3333333333333333,train
65223,gold,65223.jpg,4000,3000,12000000,1.3333333333333333,train
65224,gold,65224.jpg,4000,3000,12000000,1.3333333333333333,train
65236,gold,65236.jpg,900,590,531000,1.5254237288135593,train
65314,gold,65314.jpg,3000,4000,12000000,0.75,train
65315,gold,65315.jpg,3000,4000,12000000,0.75,train
65316,gold,65316.jpg,4000,3000,12000000,1.3333333333333333,train
65317,gold,65317.jpg,4000,3000,12000000,1.3333333333333333,train
65318,gold,65318.jpg,4000,3000,12000000,1.3333333333333333,train
65319,gold,65319.jpg,4000,3000,12000000,1.3333333333333333,train
65320,gold,65320.jpg,4000,3000,12000000,1.3333333333333333,train
65321,gold,65321.jpg,4000,3000,12000000,1.3333333333333333,train
65322,gold,65322.jpg,4000,3000,12000000,1.3333333333333333,train
65323,gold,65323.jpg,651,698,454398,0.9326647564469914,train
65324,gold,65324.jpg,4000,3000,12000000,1.3333333333333333,train
65325,gold,65325.jpg,4000,3000,12000000,1.3333333333333333,train
65326,gold,65326.jpg,4000,3000,12000000,1.3333333333333333,train
65327,gold,65327.jpg,4000,3000,12000000,1.3333333333333333,train
65329,gold,65329.jpg,717,702,503334,1.0213675213675213,train
65330,gold,65330.jpg,744,751,558744,0.9906790945406124,train
65331,gold,65331.jpg,4000,3000,12000000,1.3333333333333333,train
65334,gold,65334.jpg,4000,3000,12000000,1.3333333333333333,train
65335,gold,65335.jpg,4000,3000,12000000,1.3333333333333333,train
65336,gold,65336.jpg,4000,3000,12000000,1.3333333333333333,train
65337,gold,65337.jpg,4000,3000,12000000,1.3333333333333333,train
65556,gold,65556.jpg,2884,4000,11536000,0.721,train
186509,gold,186509.jpg,4000,3058,12232000,1.3080444735120995,train
186510,gold,186510.jpg,2862,3891,11136042,0.7355435620663069,train
186512,gold,186512.jpg,2000,1991,3982000,1.0045203415369162,train
186515,gold,186515.jpg,4000,2644,10576000,1.51285930408472,train
186605,gold,186605.jpg,1660,1976,3280160,0.840080971659919,train
186644,gold,186644.jpg,4000,1527,6108000,2.619515389652914,train
187205,gold,187205.jpg,1468,1964,2883152,0.7474541751527495,train
187219,gold,187219.jpg,3975,3975,15800625,1.0,train
187480,gold,187480.jpg,4000,3143,12572000,1.2726694241170855,train
187481,gold,187481.jpg,4000,4000,16000000,1.0,train
187482,gold,187482.jpg,1984,1080,2142720,1.8370370370370368,train
187648,gold,187648.jpg,4000,4000,16000000,1.0,train
187996,gold,187996.jpg,1984,1988,3944192,0.9979879275653925,train
188020,gold,188020.jpg,1356,1864,2527584,0.7274678111587983,train
188482,gold,188482.jpg,3904,3903,15237312,1.0002562131693569,train
188483,gold,188483.jpg,3977,3977,15816529,1.0,train
188484,gold,188484.jpg,2000,1521,3042000,1.314924391847469,train
188486,gold,188486.jpg,2000,1607,3214000,1.2445550715619167,train
188487,gold,188487.jpg,1027,996,1022892,1.0311244979919678,train
190515,gold,190515.jpg,1992,1992,3968064,1.0,train
190686,gold,190686.jpg,3000,4000,12000000,0.75,train
190687,gold,190687.jpg,4000,4000,16000000,1.0,train
190742,gold,190742.jpg,937,927,868599,1.010787486515642,train
191078,gold,191078.jpg,685,700,479500,0.9785714285714284,train
191082,gold,191082.jpg,1988,1988,3952144,1.0,train
191083,gold,191083.jpg,1992,1992,3968064,1.0,train
191085,gold,191085.jpg,1288,1293,1665384,0.9961330239752514,train
191087,gold,191087.jpg,1988,1988,3952144,1.0,train
191088,gold,191088.jpg,925,909,840825,1.0176017601760177,train
191089,gold,191089.jpg,1992,1992,3968064,1.0,train
191090,gold,191090.jpg,1988,1988,3952144,1.0,train
191091,gold,191091.jpg,1988,1988,3952144,1.0,train
191092,gold,191092.jpg,1988,1988,3952144,1.0,train
191093,gold,191093.jpg,1988,1988,3952144,1.0,train
191096,gold,191096.jpg,2849,2850,8119650,0.9996491228070176,train
191204,gold,191204.jpg,1772,1820,3225040,0.9736263736263736,train
191310,gold,191310.jpg,1980,1880,3722400,1.053191489361702,train
191316,gold,191316.jpg,1980,1880,3722400,1.053191489361702,train
191992,gold,191992.jpg,1992,1992,3968064,1.0,train
193364,gold,193364.jpg,1009,1251,1262259,0.806554756195044,train
193374,gold,193374.jpg,1340,1472,1972480,0.9103260869565216,train
193376,gold,193376.jpg,1388,1944,2698272,0.7139917695473251,train
193377,gold,193377.jpg,1396,1888,2635648,0.7394067796610171,train
193395,gold,193395.jpg,4000,4000,16000000,1.0,train
193396,gold,193396.jpg,1320,1736,2291520,0.7603686635944701,train
193397,gold,193397.jpg,4000,4000,16000000,1.0,train
193402,gold,193402.jpg,4000,4000,16000000,1.0,train
193839,gold,193839.jpg,1992,1896,3776832,1.0506329113924051,train
193857,gold,193857.jpg,1992,1672,3330624,1.1913875598086126,train
193938,gold,193938.jpg,1728,1988,3435264,0.8692152917505029,train
194026,gold,194026.jpg,4000,4000,16000000,1.0,train
194226,gold,194226.jpg,4000,2909,11636000,1.3750429700928155,train
195108,gold,195108.jpg,1148,1820,2089360,0.6307692307692307,train
195109,gold,195109.jpg,568,1955,1110440,0.29053708439897696,train
195592,gold,195592.jpg,3934,4000,15736000,0.9835,train
195603,gold,195603.jpg,1756,1988,3490928,0.8832997987927566,train
195631,gold,195631.jpg,1360,1756,2388160,0.7744874715261959,train
195638,gold,195638.jpg,1476,1620,2391120,0.9111111111111112,train
195723,gold,195723.jpg,2723,4000,10892000,0.68075,train
195724,gold,195724.jpg,2846,4000,11384000,0.7115,train
195725,gold,195725.jpg,2721,4000,10884000,0.68025,train
195726,gold,195726.jpg,4000,3801,15204000,1.0523546435148643,train
198071,gold,198071.jpg,850,2001,1700850,0.4247876061969015,train
198074,gold,198074.jpg,850,2001,1700850,0.4247876061969015,train
198076,gold,198076.jpg,850,2045,1738250,0.4156479217603912,train
198077,gold,198077.jpg,1980,1096,2170080,1.8065693430656933,train
198078,gold,198078.jpg,1024,1968,2015232,0.5203252032520326,train
198079,gold,198079.jpg,1056,1984,2095104,0.532258064516129,train
198080,gold,198080.jpg,1056,1984,2095104,0.532258064516129,train
199067,gold,199067.jpg,2000,1211,2422000,1.6515276630883566,train
200380,gold,200380.jpg,680,509,346120,1.335952848722986,train
200381,gold,200381.jpg,2048,1536,3145728,1.3333333333333333,train
200382,gold,200382.jpg,1940,1436,2785840,1.350974930362117,train
200383,gold,200383.jpg,2048,1536,3145728,1.3333333333333333,train
200389,gold,200389.jpg,1647,1442,2374974,1.1421636615811372,train
200390,gold,200390.jpg,1788,1314,2349432,1.360730593607306,train
200391,gold,200391.jpg,680,548,372640,1.2408759124087592,train
200392,gold,200392.jpg,1752,1460,2557920,1.2,train
200393,gold,200393.jpg,3811,3049,11619739,1.249918005903575,train
200394,gold,200394.jpg,1480,1216,1799680,1.2171052631578947,train
200395,gold,200395.jpg,1972,1888,3723136,1.0444915254237288,train
200396,gold,200396.jpg,680,529,359720,1.2854442344045371,train
200397,gold,200397.jpg,2048,1536,3145728,1.3333333333333333,train
200398,gold,200398.jpg,1972,1760,3470720,1.1204545454545454,train
200400,gold,200400.jpg,1972,1668,3289296,1.1822541966426858,train
200402,gold,200402.jpg,1972,1628,3210416,1.2113022113022114,train
200405,gold,200405.jpg,1972,1628,3210416,1.2113022113022114,train
200407,gold,200407.jpg,1659,1340,2223060,1.2380597014925374,train
200408,gold,200408.jpg,1939,1392,2699088,1.3929597701149423,train
200410,gold,200410.jpg,1972,1648,3249856,1.1966019417475728,train
200412,gold,200412.jpg,1980,1856,3674880,1.0668103448275863,train
200416,gold,200416.jpg,1675,1434,2401950,1.1680613668061366,train
200417,gold,200417.jpg,1972,1648,3249856,1.1966019417475728,train
200418,gold,200418.jpg,1682,1426,2398532,1.179523141654979,train
200420,gold,200420.jpg,1972,1632,3218304,1.2083333333333333,train
200421,gold,200421.jpg,2048,1536,3145728,1.3333333333333333,train
200422,gold,200422.jpg,1333,1128,1503624,1.1817375886524824,train
200423,gold,200423.jpg,1972,1844,3636368,1.0694143167028198,train
200424,gold,200424.jpg,1963,1014,1990482,1.9358974358974361,train
200427,gold,200427.jpg,1972,1844,3636368,1.0694143167028198,train
200428,gold,200428.jpg,2004,1371,2747484,1.4617067833698032,train
200429,gold,200429.jpg,1339,981,1313559,1.36493374108053,train
200430,gold,200430.jpg,1612,1214,1956968,1.327841845140033,train
200431,gold,200431.jpg,1728,1300,2246400,1.3292307692307692,train
200434,gold,200434.jpg,1988,1984,3944192,1.002016129032258,train
200435,gold,200435.jpg,4000,3010,12040000,1.32890365448505,train
200436,gold,200436.jpg,1582,1434,2268588,1.103207810320781,train
200437,gold,200437.jpg,1972,1844,3636368,1.0694143167028198,train
200441,gold,200441.jpg,1968,1960,3857280,1.0040816326530613,train
200448,gold,200448.jpg,1688,1240,2093120,1.3612903225806452,train
200450,gold,200450.jpg,755,2048,1546240,0.36865234375,train
200451,gold,200451.jpg,888,1984,1761792,0.4475806451612903,train
200455,gold,200455.jpg,710,2003,1422130,0.3544682975536695,train
200458,gold,200458.jpg,1418,1129,1600922,1.2559787422497786,train
200466,gold,200466.jpg,1936,644,1246784,3.0062111801242235,train
200720,gold,200720.jpg,1908,1908,3640464,1.0,train
202279,gold,202279.jpg,1772,1984,3515648,0.8931451612903226,train
